transaction_id,transaction_item_id,request_type,request_method,suggestion_offered,suggestion_accepted,extracted_phrase,nlp_confidence,nlp_model_version,processing_timestamp,raw_nlp_output,extracted_entities,created_at
741,2223,unsure,pointing,True,False,image,0.75,gpt-4-turbo,2025-06-19 19:40:23,{'raw': 'Back walk difficult painting speech program charge.'},{'entity': 'pick'},2025-01-21 01:45:28
743,2227,unsure,verbal,True,False,season,0.81,gpt-4-turbo,2025-03-22 19:15:05,{'raw': 'Bill old year main standard economic recently.'},{'entity': 'that'},2025-05-27 04:03:52
743,2228,unbranded,indirect,True,False,beat,0.78,gpt-4-turbo,2025-05-05 17:48:05,{'raw': 'Behavior production gas direction quality pretty.'},{'entity': 'artist'},2025-05-08 01:19:26
744,2230,unbranded,verbal,False,True,cost,0.79,gpt-4-turbo,2025-04-05 15:46:07,{'raw': 'Accept five likely best military.'},{'entity': 'somebody'},2025-05-18 01:37:15
744,2231,unbranded,pointing,True,True,able,0.89,gpt-4-turbo,2025-02-26 17:22:49,{'raw': 'Article strong south born her happen left.'},{'entity': 'its'},2025-05-15 21:41:05
745,2234,unbranded,pointing,True,True,figure,0.64,gpt-4-turbo,2025-02-09 06:08:07,{'raw': 'Arrive idea choose woman.'},{'entity': 'every'},2025-01-11 02:49:47
745,2235,unsure,verbal,False,True,career,0.81,gpt-4-turbo,2025-01-11 22:29:46,{'raw': 'Beat president watch worker partner laugh throw owner.'},{'entity': 'could'},2025-02-16 19:07:35
746,2236,branded,indirect,False,True,those,0.85,gpt-4-turbo,2025-02-03 01:14:59,{'raw': 'Interview still smile record economy.'},{'entity': 'painting'},2025-01-22 04:11:54
746,2238,branded,verbal,True,True,employee,0.91,gpt-4-turbo,2025-03-06 17:02:07,{'raw': 'Care from audience on.'},{'entity': 'issue'},2025-04-07 02:54:06
748,2242,unsure,pointing,False,True,what,0.67,gpt-4-turbo,2025-03-05 19:31:49,{'raw': 'Citizen process college option into pressure spring lose.'},{'entity': 'spring'},2025-03-13 09:53:54
748,2244,branded,verbal,False,True,money,0.99,gpt-4-turbo,2025-02-25 13:48:59,{'raw': 'Plant involve memory tree example.'},{'entity': 'marriage'},2025-04-19 09:55:21
749,2246,unsure,verbal,True,True,but,0.83,gpt-4-turbo,2025-04-23 11:55:43,{'raw': 'Decide off song former fast.'},{'entity': 'thing'},2025-05-13 19:49:52
750,2249,unsure,verbal,True,False,bag,0.66,gpt-4-turbo,2025-06-04 14:58:07,{'raw': 'Country car simple.'},{'entity': 'idea'},2025-05-10 20:47:52
751,2251,unsure,indirect,True,True,certain,0.68,gpt-4-turbo,2025-04-20 00:30:54,{'raw': 'Exactly by evening war.'},{'entity': 'most'},2025-03-22 13:06:52
751,2253,unbranded,indirect,True,True,nothing,0.82,gpt-4-turbo,2025-03-17 22:37:42,{'raw': 'Community short trade national media sometimes.'},{'entity': 'high'},2025-02-27 00:10:07
753,2258,branded,indirect,True,False,production,0.62,gpt-4-turbo,2025-06-03 06:34:55,{'raw': 'Physical toward never process.'},{'entity': 'experience'},2025-02-06 00:48:03
754,2261,branded,verbal,False,True,sport,0.98,gpt-4-turbo,2025-04-30 20:05:14,{'raw': 'Himself class believe card.'},{'entity': 'lawyer'},2025-02-01 08:10:46
755,2264,branded,verbal,False,False,painting,0.96,gpt-4-turbo,2025-06-19 01:53:48,{'raw': 'Response employee ground bed billion record.'},{'entity': 'down'},2025-01-15 07:31:31
755,2265,unsure,indirect,False,False,difficult,0.83,gpt-4-turbo,2025-05-20 07:37:43,{'raw': 'Lot yard ground car.'},{'entity': 'choose'},2025-05-16 22:21:02
756,2266,branded,verbal,False,True,mother,0.66,gpt-4-turbo,2025-04-13 16:36:15,{'raw': 'Build to base movement example fact.'},{'entity': 'group'},2025-06-15 20:59:16
756,2267,unbranded,pointing,False,False,beat,0.92,gpt-4-turbo,2025-02-12 07:47:23,{'raw': 'Everybody Democrat kitchen drug would service goal.'},{'entity': 'help'},2025-03-08 18:19:10
756,2268,branded,verbal,True,False,staff,0.84,gpt-4-turbo,2025-01-26 22:31:17,{'raw': 'Despite could natural.'},{'entity': 'want'},2025-06-10 16:14:07
757,2269,unsure,indirect,True,False,hear,0.64,gpt-4-turbo,2025-05-19 23:26:45,{'raw': 'Week southern research place.'},{'entity': 'fall'},2025-05-24 14:54:50
757,2270,branded,indirect,True,False,so,0.8,gpt-4-turbo,2025-01-10 18:27:40,{'raw': 'Consider research inside activity.'},{'entity': 'first'},2025-05-27 07:33:32
757,2271,unsure,verbal,False,True,particular,0.93,gpt-4-turbo,2025-02-24 04:32:11,{'raw': 'Agree level son despite stock respond.'},{'entity': 'recently'},2025-03-11 14:14:21
758,2272,unsure,pointing,False,False,national,0.81,gpt-4-turbo,2025-03-22 22:47:29,{'raw': 'Ability although long whole sell daughter race.'},{'entity': 'policy'},2025-05-22 06:43:30
758,2273,branded,pointing,False,False,happy,0.93,gpt-4-turbo,2025-01-17 07:35:48,{'raw': 'Anything wait whose stock hope present city.'},{'entity': 'person'},2025-06-17 05:21:14
759,2275,unsure,indirect,False,False,hit,0.97,gpt-4-turbo,2025-03-21 18:28:47,{'raw': 'Occur sometimes reality matter modern collection agency billion.'},{'entity': 'want'},2025-01-18 08:20:56
759,2276,unsure,indirect,False,True,event,0.67,gpt-4-turbo,2025-03-14 02:08:48,{'raw': 'Husband deep fund radio color.'},{'entity': 'bed'},2025-05-03 03:03:11
760,2278,branded,pointing,True,True,themselves,0.81,gpt-4-turbo,2025-02-17 10:22:15,{'raw': 'Instead city give rich.'},{'entity': 'goal'},2025-05-20 01:22:57
760,2279,branded,verbal,True,True,item,0.89,gpt-4-turbo,2025-04-10 08:13:59,{'raw': 'Magazine continue identify tough bit various writer.'},{'entity': 'find'},2025-03-28 10:21:27
761,2281,branded,indirect,True,False,suggest,0.99,gpt-4-turbo,2025-06-11 10:30:57,{'raw': 'Available reality seem space firm knowledge walk.'},{'entity': 'provide'},2025-02-10 10:20:27
761,2283,unsure,pointing,True,True,feel,0.63,gpt-4-turbo,2025-05-07 15:03:14,{'raw': 'Throughout just memory.'},{'entity': 'top'},2025-04-03 20:00:49
762,2284,unsure,pointing,True,True,record,0.87,gpt-4-turbo,2025-02-04 13:01:43,{'raw': 'Home son same evidence.'},{'entity': 'almost'},2025-03-25 13:27:47
762,2286,unsure,indirect,True,False,soldier,0.63,gpt-4-turbo,2025-06-17 11:15:53,{'raw': 'Computer put condition study on.'},{'entity': 'nor'},2025-05-28 16:15:49
763,2287,unbranded,pointing,True,False,decade,0.97,gpt-4-turbo,2025-02-15 03:59:49,{'raw': 'My leg baby camera threat husband.'},{'entity': 'lose'},2025-02-04 13:35:43
763,2288,branded,indirect,False,True,area,0.94,gpt-4-turbo,2025-06-06 08:36:21,{'raw': 'Type management he democratic fight book generation.'},{'entity': 'increase'},2025-06-09 20:49:50
763,2289,unsure,indirect,True,True,end,0.85,gpt-4-turbo,2025-02-24 02:26:50,{'raw': 'Girl send who community successful idea.'},{'entity': 'knowledge'},2025-04-25 10:51:06
764,2290,branded,pointing,True,False,factor,0.74,gpt-4-turbo,2025-04-26 00:25:56,{'raw': 'Culture particularly agreement smile never kid no audience.'},{'entity': 'gun'},2025-04-21 17:38:08
765,2294,unbranded,indirect,False,True,born,0.82,gpt-4-turbo,2025-04-22 17:00:53,{'raw': 'Party leg trade attack drive talk.'},{'entity': 'develop'},2025-04-05 20:37:56
766,2297,unbranded,pointing,True,False,personal,0.7,gpt-4-turbo,2025-01-13 17:22:45,{'raw': 'Right shoulder Mrs.'},{'entity': 'chance'},2025-05-13 06:47:58
766,2298,branded,verbal,True,True,issue,0.64,gpt-4-turbo,2025-01-08 22:27:59,{'raw': 'Blue involve prove at.'},{'entity': 'or'},2025-01-23 22:41:02
767,2300,unsure,verbal,True,False,away,0.62,gpt-4-turbo,2025-05-09 06:37:27,{'raw': 'Into school no property magazine TV.'},{'entity': 'book'},2025-03-03 03:27:07
767,2301,branded,indirect,True,False,outside,0.92,gpt-4-turbo,2025-05-07 04:07:49,{'raw': 'Effect trade different.'},{'entity': 'offer'},2025-01-15 03:32:09
768,2302,unbranded,indirect,False,True,couple,0.64,gpt-4-turbo,2025-05-25 08:08:39,{'raw': 'Seek suddenly point hope.'},{'entity': 'argue'},2025-02-23 06:24:55
768,2303,unsure,verbal,False,True,course,0.8,gpt-4-turbo,2025-04-26 16:09:15,{'raw': 'Certainly gun economy quickly this.'},{'entity': 'near'},2025-03-10 18:14:31
768,2304,unbranded,pointing,True,False,thought,0.91,gpt-4-turbo,2025-03-31 16:16:04,{'raw': 'Give color notice red then capital.'},{'entity': 'thing'},2025-05-03 04:45:49
769,2305,unsure,verbal,False,True,indeed,0.89,gpt-4-turbo,2025-03-29 20:10:30,{'raw': 'Approach professional feel reach return when fire.'},{'entity': 'nearly'},2025-06-14 19:24:55
770,2310,unsure,pointing,False,False,where,0.77,gpt-4-turbo,2025-02-09 04:10:51,{'raw': 'Far issue Congress these discover reveal.'},{'entity': 'perform'},2025-01-11 02:33:10
771,2311,unbranded,verbal,False,False,out,0.63,gpt-4-turbo,2025-03-15 22:08:09,{'raw': 'Ago can different physical represent eight.'},{'entity': 'audience'},2025-03-20 09:01:06
772,2314,unbranded,verbal,True,False,small,0.9,gpt-4-turbo,2025-05-16 11:18:57,{'raw': 'Produce ten dark whom street off.'},{'entity': 'military'},2025-05-28 13:19:58
772,2316,branded,pointing,True,True,information,0.63,gpt-4-turbo,2025-03-06 00:40:25,{'raw': 'Address financial so fine want food join.'},{'entity': 'human'},2025-03-26 05:24:09
774,2320,branded,indirect,True,False,enjoy,0.89,gpt-4-turbo,2025-04-04 11:26:14,{'raw': 'True sense difference history.'},{'entity': 'maybe'},2025-02-01 01:16:15
775,2323,unbranded,verbal,True,False,its,0.98,gpt-4-turbo,2025-02-18 01:31:40,{'raw': 'Suddenly sea ok meeting billion though her.'},{'entity': 'none'},2025-03-13 11:14:57
775,2324,branded,indirect,True,True,management,0.95,gpt-4-turbo,2025-04-09 22:15:14,{'raw': 'Way camera safe.'},{'entity': 'growth'},2025-05-29 01:01:49
775,2325,unbranded,verbal,False,False,resource,0.77,gpt-4-turbo,2025-03-22 18:04:24,{'raw': 'Western computer effort if join well they.'},{'entity': 'build'},2025-04-15 10:38:13
776,2327,branded,pointing,False,True,blue,0.86,gpt-4-turbo,2025-02-23 14:08:33,{'raw': 'Bank subject because add message their agreement.'},{'entity': 'picture'},2025-05-30 09:33:28
777,2329,unbranded,pointing,True,False,culture,0.7,gpt-4-turbo,2025-01-15 00:56:11,{'raw': 'Cause establish able number certain he.'},{'entity': 'sort'},2025-04-01 02:43:20
778,2332,branded,pointing,False,False,education,0.83,gpt-4-turbo,2025-01-04 21:39:51,{'raw': 'Although else agree court right daughter.'},{'entity': 'activity'},2025-05-31 16:17:57
778,2333,branded,pointing,False,True,structure,0.69,gpt-4-turbo,2025-04-01 07:44:17,{'raw': 'Customer board show effect sense.'},{'entity': 'ready'},2025-05-12 03:55:45
778,2334,unbranded,pointing,False,True,various,0.71,gpt-4-turbo,2025-01-02 20:15:13,{'raw': 'Important little watch protect.'},{'entity': 'music'},2025-04-15 05:13:48
779,2335,branded,verbal,True,False,we,0.9,gpt-4-turbo,2025-04-20 13:08:47,{'raw': 'Check six guess.'},{'entity': 'attack'},2025-06-02 00:02:05
779,2336,branded,pointing,False,False,likely,0.62,gpt-4-turbo,2025-02-10 11:21:39,{'raw': 'Response ready stuff strategy mean law alone.'},{'entity': 'they'},2025-04-12 05:04:35
779,2337,unbranded,verbal,True,True,benefit,1.0,gpt-4-turbo,2025-03-30 16:40:34,{'raw': 'Government state tough about throw center forget item.'},{'entity': 'pay'},2025-02-20 19:26:35
780,2340,unsure,pointing,True,True,quite,0.98,gpt-4-turbo,2025-05-03 21:54:18,{'raw': 'Century whose stock improve another with everybody soldier.'},{'entity': 'middle'},2025-01-11 17:10:19
781,2341,unbranded,indirect,True,False,its,0.77,gpt-4-turbo,2025-02-18 00:24:30,{'raw': 'Significant news medical seat.'},{'entity': 'wait'},2025-03-09 01:26:30
781,2342,unbranded,pointing,False,True,large,0.83,gpt-4-turbo,2025-05-17 10:38:47,{'raw': 'Big you shake prepare.'},{'entity': 'friend'},2025-06-01 20:30:41
781,2343,unsure,verbal,False,False,would,0.6,gpt-4-turbo,2025-05-03 07:59:30,{'raw': 'Because fire represent beyond decade about bad kind.'},{'entity': 'first'},2025-03-22 22:29:03
782,2344,unbranded,indirect,True,True,nothing,0.85,gpt-4-turbo,2025-05-18 12:50:15,{'raw': 'Marriage loss property decision hot window exist.'},{'entity': 'course'},2025-01-05 20:03:38
782,2345,unsure,pointing,True,False,beyond,0.98,gpt-4-turbo,2025-03-07 02:57:03,{'raw': 'Seat a win operation evidence remember herself.'},{'entity': 'writer'},2025-03-09 10:25:54
783,2349,unbranded,verbal,False,False,player,0.77,gpt-4-turbo,2025-04-06 15:44:38,{'raw': 'Action himself simple exactly task teach common.'},{'entity': 'report'},2025-05-05 14:11:30
784,2350,branded,verbal,False,True,smile,0.87,gpt-4-turbo,2025-02-14 10:15:58,{'raw': 'But message recognize factor carry too type.'},{'entity': 'on'},2025-02-28 17:51:29
786,2356,unbranded,indirect,True,True,night,0.93,gpt-4-turbo,2025-01-29 22:13:43,{'raw': 'Population sell provide bill.'},{'entity': 'truth'},2025-03-30 04:20:41
788,2363,unsure,pointing,False,False,magazine,0.85,gpt-4-turbo,2025-01-10 03:31:52,{'raw': 'Wall pattern how probably none.'},{'entity': 'attention'},2025-06-13 04:14:11
789,2365,unbranded,pointing,True,True,page,0.66,gpt-4-turbo,2025-01-12 07:56:03,{'raw': 'Order nothing you without issue city.'},{'entity': 'pretty'},2025-06-03 01:03:38
790,2370,branded,verbal,False,False,century,0.91,gpt-4-turbo,2025-02-09 01:37:25,{'raw': 'Serious allow agreement cold fine politics on win.'},{'entity': 'science'},2025-03-10 13:27:06
791,2372,branded,indirect,True,False,oil,0.65,gpt-4-turbo,2025-02-28 20:57:29,{'raw': 'Before night garden television.'},{'entity': 'guess'},2025-01-31 12:01:49
792,2374,branded,indirect,False,False,rich,0.74,gpt-4-turbo,2025-05-27 02:57:09,{'raw': 'Set public technology raise may.'},{'entity': 'success'},2025-03-10 22:57:21
792,2376,branded,indirect,True,False,section,0.92,gpt-4-turbo,2025-06-17 19:52:19,{'raw': 'Wide popular yeah.'},{'entity': 'little'},2025-05-02 06:00:11
793,2377,unsure,pointing,True,True,simply,0.82,gpt-4-turbo,2025-04-18 18:10:42,{'raw': 'Author five like reveal not.'},{'entity': 'positive'},2025-03-07 02:31:33
793,2379,unsure,indirect,False,False,wall,0.65,gpt-4-turbo,2025-01-03 03:48:56,{'raw': 'Operation rate require bit bring floor else.'},{'entity': 'former'},2025-04-22 08:48:07
794,2380,unsure,indirect,False,True,audience,0.95,gpt-4-turbo,2025-01-28 12:21:54,{'raw': 'Arrive head talk movie reflect space free us.'},{'entity': 'other'},2025-01-03 22:41:28
794,2381,unbranded,verbal,False,False,center,0.61,gpt-4-turbo,2025-05-01 07:00:45,{'raw': 'Audience eat lawyer guess without.'},{'entity': 'fly'},2025-01-28 19:25:36
795,2383,branded,pointing,True,False,animal,0.79,gpt-4-turbo,2025-01-20 20:43:05,{'raw': 'Star month former officer.'},{'entity': 'look'},2025-04-02 11:55:33
795,2385,unbranded,verbal,True,True,who,0.64,gpt-4-turbo,2025-01-01 16:27:54,{'raw': 'He future cover enjoy camera face prevent.'},{'entity': 'family'},2025-01-13 17:52:27
796,2387,unsure,pointing,True,False,air,0.68,gpt-4-turbo,2025-03-05 16:00:46,{'raw': 'Send rest on message Democrat large happy figure.'},{'entity': 'risk'},2025-03-16 07:44:11
796,2388,branded,indirect,True,False,play,0.69,gpt-4-turbo,2025-06-04 04:58:05,{'raw': 'Yet small room suggest against now hard.'},{'entity': 'need'},2025-02-10 23:58:24
797,2389,branded,verbal,False,False,or,0.92,gpt-4-turbo,2025-01-24 14:10:20,{'raw': 'Poor service industry economy court alone theory force.'},{'entity': 'husband'},2025-02-20 03:35:35
797,2390,branded,verbal,False,True,imagine,0.84,gpt-4-turbo,2025-01-26 03:23:39,{'raw': 'Effort shake media total.'},{'entity': 'think'},2025-03-23 17:03:51
797,2391,unbranded,indirect,False,False,call,0.91,gpt-4-turbo,2025-03-04 20:10:02,{'raw': 'Reduce former ability usually ground start.'},{'entity': 'evidence'},2025-05-31 01:06:55
798,2394,unbranded,indirect,True,False,these,0.92,gpt-4-turbo,2025-03-31 01:24:32,{'raw': 'Ten budget sister increase watch focus.'},{'entity': 'organization'},2025-03-23 08:37:46
799,2395,unsure,verbal,True,False,surface,0.99,gpt-4-turbo,2025-03-31 07:47:39,{'raw': 'Court road language time.'},{'entity': 'PM'},2025-02-03 12:27:38
800,2398,unbranded,pointing,False,True,office,0.8,gpt-4-turbo,2025-02-25 00:36:28,{'raw': 'Against camera stand conference.'},{'entity': 'arrive'},2025-04-03 21:08:24
800,2399,unbranded,verbal,False,True,morning,0.92,gpt-4-turbo,2025-04-27 18:16:22,{'raw': 'Before dog newspaper choose scientist.'},{'entity': 'high'},2025-02-25 02:58:46
801,2403,branded,verbal,False,True,item,0.83,gpt-4-turbo,2025-02-11 10:25:55,{'raw': 'Assume civil company successful every agreement second.'},{'entity': 'scene'},2025-01-18 12:09:10
802,2404,unbranded,indirect,True,True,situation,0.87,gpt-4-turbo,2025-05-08 07:07:50,{'raw': 'Research police consumer no system skill produce.'},{'entity': 'nation'},2025-05-18 01:10:26
803,2407,unsure,verbal,False,True,imagine,0.82,gpt-4-turbo,2025-01-14 20:10:29,{'raw': 'Work institution public doctor effort ahead make.'},{'entity': 'later'},2025-05-05 09:46:04
803,2408,unsure,indirect,True,True,town,0.9,gpt-4-turbo,2025-05-28 02:58:18,{'raw': 'Site laugh debate try mission add people.'},{'entity': 'fear'},2025-04-02 05:35:07
804,2410,unbranded,indirect,True,False,send,0.61,gpt-4-turbo,2025-05-25 16:20:57,{'raw': 'Hour quite open stuff clear this else.'},{'entity': 'possible'},2025-01-22 19:07:57
804,2411,branded,pointing,False,False,condition,0.87,gpt-4-turbo,2025-06-08 10:56:49,{'raw': 'Investment field because strategy.'},{'entity': 'camera'},2025-03-29 14:45:50
804,2412,unbranded,verbal,True,False,green,0.9,gpt-4-turbo,2025-02-28 05:16:48,{'raw': 'Hair ask amount should.'},{'entity': 'along'},2025-02-25 20:19:27
805,2413,unsure,pointing,False,False,fall,0.86,gpt-4-turbo,2025-06-13 01:34:45,{'raw': 'Few police truth.'},{'entity': 'resource'},2025-05-28 00:11:40
805,2414,unbranded,pointing,False,False,population,0.76,gpt-4-turbo,2025-01-13 04:06:33,{'raw': 'To purpose player color project idea owner.'},{'entity': 'Mr'},2025-03-11 23:13:10
806,2416,unsure,pointing,True,True,eye,0.95,gpt-4-turbo,2025-06-01 00:51:04,{'raw': 'Such draw decade century shake out.'},{'entity': 'partner'},2025-05-19 12:49:43
806,2418,branded,indirect,True,False,section,0.87,gpt-4-turbo,2025-05-20 09:34:39,{'raw': 'Leader also day represent.'},{'entity': 'how'},2025-04-20 15:42:19
807,2421,unbranded,pointing,True,False,action,0.64,gpt-4-turbo,2025-02-13 21:09:55,{'raw': 'Baby will animal meet make.'},{'entity': 'tend'},2025-06-07 23:39:24
808,2422,unbranded,pointing,False,True,second,0.64,gpt-4-turbo,2025-02-05 09:39:17,{'raw': 'Head throw market keep different.'},{'entity': 'he'},2025-03-16 00:47:05
808,2423,branded,verbal,False,True,reach,0.95,gpt-4-turbo,2025-01-30 23:32:38,{'raw': 'Rise focus product sister.'},{'entity': 'year'},2025-05-27 13:23:01
808,2424,unbranded,indirect,False,True,cell,0.65,gpt-4-turbo,2025-01-01 17:09:17,{'raw': 'Again especially ok accept eight spend likely campaign.'},{'entity': 'happy'},2025-04-03 07:40:20
809,2425,branded,verbal,True,True,from,0.73,gpt-4-turbo,2025-04-08 13:39:35,{'raw': 'Move possible now project interesting best.'},{'entity': 'significant'},2025-04-15 21:45:40
809,2426,unsure,verbal,True,True,news,0.61,gpt-4-turbo,2025-03-05 15:22:51,{'raw': 'Above whole other source.'},{'entity': 'when'},2025-02-19 11:05:02
809,2427,unsure,verbal,True,True,name,0.7,gpt-4-turbo,2025-06-12 11:16:39,{'raw': 'Participant goal other every tonight use board.'},{'entity': 'newspaper'},2025-03-13 16:06:43
810,2428,unsure,indirect,True,False,full,0.87,gpt-4-turbo,2025-02-16 09:06:20,{'raw': 'Cultural individual foreign charge behind.'},{'entity': 'yet'},2025-04-03 04:44:30
810,2429,unsure,pointing,False,False,card,0.66,gpt-4-turbo,2025-01-25 20:04:24,{'raw': 'Pay million song ever most.'},{'entity': 'pressure'},2025-04-21 07:58:34
811,2431,branded,verbal,False,True,trouble,0.88,gpt-4-turbo,2025-05-31 08:52:29,{'raw': 'Service response condition adult from must.'},{'entity': 'game'},2025-06-14 17:00:35
811,2432,unbranded,pointing,True,True,cultural,0.95,gpt-4-turbo,2025-06-19 09:12:19,{'raw': 'Road only so eye stop.'},{'entity': 'across'},2025-02-20 20:24:24
812,2436,branded,indirect,True,True,against,0.91,gpt-4-turbo,2025-05-10 10:57:14,{'raw': 'Exactly share color simply subject property report social.'},{'entity': 'trade'},2025-03-13 04:41:04
813,2437,unbranded,verbal,False,True,hot,0.66,gpt-4-turbo,2025-06-15 11:18:49,{'raw': 'Two church bill box design into miss.'},{'entity': 'or'},2025-03-22 00:01:25
813,2439,branded,verbal,False,False,own,0.72,gpt-4-turbo,2025-05-08 08:42:45,{'raw': 'North authority partner.'},{'entity': 'blue'},2025-06-17 19:54:11
814,2440,branded,verbal,True,False,husband,0.91,gpt-4-turbo,2025-01-27 15:52:54,{'raw': 'Condition movie travel commercial.'},{'entity': 'class'},2025-04-22 17:27:25
814,2441,branded,pointing,True,False,figure,0.86,gpt-4-turbo,2025-03-09 03:45:00,{'raw': 'Skill another make traditional north rule.'},{'entity': 'station'},2025-05-19 00:16:32
815,2443,unbranded,indirect,True,False,worker,0.82,gpt-4-turbo,2025-04-15 02:07:03,{'raw': 'Fact must through help outside.'},{'entity': 'situation'},2025-04-26 21:39:22
815,2445,unbranded,indirect,True,False,response,0.62,gpt-4-turbo,2025-04-19 04:55:52,{'raw': 'Administration time of price.'},{'entity': 'feel'},2025-01-12 00:05:13
816,2446,branded,indirect,True,False,attention,0.96,gpt-4-turbo,2025-03-31 08:04:07,{'raw': 'Mean money really.'},{'entity': 'campaign'},2025-03-25 20:05:12
816,2447,branded,verbal,True,True,long,0.92,gpt-4-turbo,2025-02-06 02:00:11,{'raw': 'Guy name late research letter when.'},{'entity': 'ten'},2025-04-25 15:17:54
816,2448,unbranded,indirect,True,False,candidate,0.76,gpt-4-turbo,2025-01-03 17:56:30,{'raw': 'Face traditional perform race.'},{'entity': 'economic'},2025-05-21 22:22:27
817,2449,unbranded,indirect,True,False,every,0.84,gpt-4-turbo,2025-02-04 12:03:26,{'raw': 'Effect different necessary change child.'},{'entity': 'manage'},2025-01-24 17:20:56
818,2452,unbranded,verbal,True,False,result,0.81,gpt-4-turbo,2025-06-13 04:18:58,{'raw': 'Test lot notice pick growth read half discuss.'},{'entity': 'which'},2025-01-31 21:46:30
818,2453,unsure,indirect,False,False,include,0.6,gpt-4-turbo,2025-03-12 23:04:34,{'raw': 'Approach clear week or.'},{'entity': 'board'},2025-04-19 19:54:46
818,2454,unsure,pointing,False,True,light,0.62,gpt-4-turbo,2025-04-20 02:31:20,{'raw': 'People rock Democrat dinner capital somebody.'},{'entity': 'team'},2025-01-16 22:24:58
819,2455,unbranded,indirect,True,True,three,0.69,gpt-4-turbo,2025-04-11 20:57:46,{'raw': 'Much might term them again yard back.'},{'entity': 'cold'},2025-02-20 01:03:12
820,2458,unsure,pointing,False,False,design,0.71,gpt-4-turbo,2025-03-03 10:10:56,{'raw': 'Social organization threat structure player case.'},{'entity': 'consumer'},2025-01-10 15:44:03
820,2460,branded,verbal,True,True,process,0.82,gpt-4-turbo,2025-03-07 04:28:33,{'raw': 'Detail almost without development within sing.'},{'entity': 'never'},2025-03-24 14:27:24
821,2461,unbranded,verbal,False,False,act,0.87,gpt-4-turbo,2025-06-01 21:20:43,{'raw': 'Forget total own.'},{'entity': 'understand'},2025-02-15 03:07:27
821,2462,branded,verbal,True,True,least,0.62,gpt-4-turbo,2025-01-04 16:48:19,{'raw': 'Century series large five number help.'},{'entity': 'stuff'},2025-01-06 06:33:24
822,2464,branded,verbal,True,False,security,0.77,gpt-4-turbo,2025-02-14 21:57:45,{'raw': 'Spring protect heavy herself onto where between.'},{'entity': 'sometimes'},2025-03-23 20:47:18
822,2466,unbranded,pointing,False,True,enter,0.6,gpt-4-turbo,2025-03-17 20:17:46,{'raw': 'Themselves later special.'},{'entity': 'well'},2025-06-01 04:11:09
823,2467,unbranded,indirect,False,False,politics,0.67,gpt-4-turbo,2025-03-13 16:32:15,{'raw': 'Carry fear candidate economic forget consumer tell wall.'},{'entity': 'meet'},2025-01-21 19:14:37
823,2468,branded,pointing,True,False,no,0.94,gpt-4-turbo,2025-05-22 22:05:30,{'raw': 'Attention act tonight section wait civil.'},{'entity': 'middle'},2025-03-19 06:30:25
823,2469,branded,verbal,False,True,just,0.99,gpt-4-turbo,2025-01-31 03:18:58,{'raw': 'His tough practice only use on.'},{'entity': 'use'},2025-04-23 00:13:52
824,2470,unsure,verbal,False,False,create,0.72,gpt-4-turbo,2025-01-30 03:02:21,{'raw': 'Hospital television cost mother maybe.'},{'entity': 'spend'},2025-06-11 01:15:45
824,2471,branded,verbal,True,True,green,0.83,gpt-4-turbo,2025-06-14 10:14:14,{'raw': 'Receive rate how usually woman indeed.'},{'entity': 'southern'},2025-03-27 22:44:16
824,2472,branded,pointing,True,True,recently,0.71,gpt-4-turbo,2025-04-28 11:52:41,{'raw': 'Relationship always claim mission situation despite.'},{'entity': 'memory'},2025-02-27 03:27:29
825,2473,unsure,pointing,False,False,good,0.9,gpt-4-turbo,2025-03-01 00:23:58,{'raw': 'Walk if mother near.'},{'entity': 'mouth'},2025-04-18 00:26:53
825,2474,unbranded,pointing,True,False,student,0.62,gpt-4-turbo,2025-06-11 22:21:58,{'raw': 'Particular however people answer western build.'},{'entity': 'yourself'},2025-06-02 09:30:47
826,2476,branded,verbal,True,True,inside,0.72,gpt-4-turbo,2025-02-05 19:34:59,{'raw': 'Star change make nice.'},{'entity': 'early'},2025-01-18 21:43:46
826,2477,unsure,pointing,False,False,catch,0.88,gpt-4-turbo,2025-03-03 01:38:04,{'raw': 'Evidence rest wall.'},{'entity': 'national'},2025-03-22 16:36:44
826,2478,unsure,pointing,True,False,serve,0.68,gpt-4-turbo,2025-06-10 01:20:08,{'raw': 'Popular building gas able final.'},{'entity': 'else'},2025-05-01 13:52:18
827,2479,unbranded,verbal,True,False,listen,0.78,gpt-4-turbo,2025-02-22 21:49:42,{'raw': 'Contain big information real.'},{'entity': 'research'},2025-05-28 01:27:12
828,2482,unbranded,verbal,True,True,five,0.63,gpt-4-turbo,2025-02-14 14:39:31,{'raw': 'Long total south top yet fill contain maintain.'},{'entity': 'race'},2025-03-11 20:29:51
828,2483,unsure,pointing,True,True,debate,0.61,gpt-4-turbo,2025-05-07 00:11:37,{'raw': 'Which however factor on cup conference.'},{'entity': 'tree'},2025-03-15 18:36:16
829,2485,unbranded,indirect,True,False,feeling,0.63,gpt-4-turbo,2025-03-30 10:49:02,{'raw': 'Current material nation million thank research skill drug.'},{'entity': 'protect'},2025-03-31 07:53:26
829,2487,unsure,indirect,False,True,camera,0.8,gpt-4-turbo,2025-04-17 16:13:37,{'raw': 'Natural six challenge leave certainly draw cause.'},{'entity': 'seem'},2025-02-07 04:03:46
